RUNNER,EXP,NUM,STEP,START_X,START_Y,DIRECTION,REWARD_X,REWARD_Y,EXPECTED,ACTUAL,FINAL_X,FINAL_Y,WHY,Q_N,Q_S,Q_E,Q_W,SUGGESTION
3,0,0,120,0,2,0,0,1,0,0,0,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,121,0,1,1,0,2,0,0,0,2,P,-50.000000,0.000000,0.000000,0.000000,0
3,0,0,122,0,2,2,1,2,0,0,1,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,123,1,2,0,1,1,0,0,1,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,124,1,1,0,1,0,0,0,1,0,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,125,1,0,1,1,1,0,0,1,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,126,1,1,2,2,1,0,0,2,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,127,2,1,1,2,2,0,0,2,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,128,2,2,1,2,3,0,0,2,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,129,2,3,2,3,3,0,0,3,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,130,3,3,3,2,3,0,0,2,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,131,2,3,3,1,3,0,0,1,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,132,1,3,3,0,3,0,0,0,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,133,0,3,0,0,2,0,0,0,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,134,0,2,1,0,3,0,0,0,3,R,0.000000,0.000000,0.000000,0.000000,0
3,0,0,135,0,3,2,1,3,0,0,1,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,136,1,3,2,2,3,0,0,2,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,137,2,3,0,2,2,0,0,2,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,138,2,2,0,2,1,0,0,2,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,139,2,1,0,2,0,0,0,2,0,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,140,2,0,3,1,0,0,0,1,0,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,141,1,0,1,1,1,0,0,1,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,142,1,1,3,0,1,0,0,0,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,143,0,1,3,0,1,0,0,0,1,P,-50.000000,0.000000,0.000000,0.000000,0
3,0,0,144,0,1,3,0,1,0,0,0,1,P,-50.000000,0.000000,0.000000,0.000000,0
3,0,0,145,0,1,3,0,1,0,0,0,1,P,-50.000000,0.000000,0.000000,0.000000,0
3,0,0,146,0,1,1,0,2,0,0,0,2,P,-50.000000,0.000000,0.000000,0.000000,0
3,0,0,147,0,2,2,1,2,0,0,1,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,148,1,2,3,0,2,0,0,0,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,149,0,2,3,0,2,0,0,0,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,150,0,2,1,0,3,0,0,0,3,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,151,0,3,0,0,2,0,0,0,2,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,152,0,2,0,0,1,0,0,0,1,P,0.000000,0.000000,0.000000,0.000000,0
3,0,0,153,0,1,1,0,2,0,0,0,2,P,-50.000000,0.000000,0.000000,0.000000,0
3,0,0,154,0,2,2,1,2,0,0,1,2,P,0.000000,0.000000,0.000000,0.000000,0
